,temperature,wind,time
2015-08-30 03:00:00,23.3,15.6,3:51 AM
2015-08-30 04:00:00,22.8,15.6,4:51 AM
2015-08-30 05:00:00,22.8,16.1,5:51 AM
2015-08-30 06:00:00,22.2,16.1,6:51 AM
2015-08-30 07:00:00,22.8,16.7,7:51 AM
2015-08-30 08:00:00,23.9,16.7,8:51 AM
2015-08-30 09:00:00,25.0,16.7,9:51 AM
2015-08-30 10:00:00,28.3,28.9,10:51 AM
2015-08-30 11:00:00,30.0,30.9,11:51 AM
2015-08-30 12:00:00,30.6,31.0,12:51 PM
2015-08-30 13:00:00,31.7,32.4,1:51 PM
2015-08-30 14:00:00,31.1,31.8,2:51 PM
2015-08-30 15:00:00,30.0,30.9,3:51 PM
2015-08-30 16:00:00,29.4,30.6,4:51 PM
2015-08-30 17:00:00,28.9,30.2,5:51 PM
2015-08-30 18:00:00,28.9,30.2,6:51 PM
2015-08-30 19:00:00,27.8,29.0,7:51 PM
2015-08-30 20:00:00,28.3,29.1,8:51 PM
2015-08-30 21:00:00,26.1,19.4,9:51 PM
2015-08-30 22:00:00,23.9,21.7,10:07 PM
2015-08-30 23:00:00,24.4,20.0,11:51 PM
2015-08-31 00:00:00,25.6,19.4,12:51 AM
2015-08-31 01:00:00,25.6,19.4,1:51 AM
2015-08-31 02:00:00,25.0,19.4,2:51 AM
2015-08-31 03:00:00,25.0,19.4,3:51 AM
2015-08-31 04:00:00,24.4,19.4,4:51 AM
2015-08-31 05:00:00,24.4,19.4,5:51 AM
2015-08-31 06:00:00,24.4,19.4,6:51 AM
2015-08-31 07:00:00,25.0,19.4,7:51 AM
2015-08-31 08:00:00,26.1,18.9,8:51 AM
2015-08-31 09:00:00,27.2,28.3,9:51 AM
2015-08-31 10:00:00,28.3,29.7,10:51 AM
2015-08-31 11:00:00,28.3,29.9,11:51 AM
2015-08-31 12:00:00,29.4,30.9,12:51 PM
2015-08-31 13:00:00,31.1,32.4,1:51 PM
2015-08-31 14:00:00,32.8,33.3,2:51 PM
2015-08-31 15:00:00,32.8,33.7,3:51 PM
2015-08-31 16:00:00,32.2,32.6,4:51 PM
2015-08-31 17:00:00,31.7,32.2,5:51 PM
2015-08-31 18:00:00,30.6,31.3,6:51 PM
2015-08-31 19:00:00,30.6,31.0,7:51 PM
2015-08-31 20:00:00,30.0,30.5,8:51 PM
2015-08-31 21:00:00,30.0,30.7,9:51 PM
2015-08-31 22:00:00,28.9,29.7,10:51 PM
2015-08-31 23:00:00,27.8,28.8,11:51 PM
2015-09-01 00:00:00,27.2,28.3,12:51 AM
2015-09-01 01:00:00,26.7,27.8,1:51 AM
2015-09-01 02:00:00,26.7,27.8,2:51 AM
2015-09-01 03:00:00,26.1,18.9,3:51 AM
2015-09-01 04:00:00,25.6,18.3,4:51 AM
2015-09-01 05:00:00,24.4,18.3,5:51 AM
2015-09-01 06:00:00,25.0,18.3,6:51 AM
2015-09-01 07:00:00,25.0,18.3,7:51 AM
2015-09-01 08:00:00,26.1,18.3,8:51 AM
2015-09-01 09:00:00,27.2,28.0,9:51 AM
2015-09-01 10:00:00,28.3,28.9,10:51 AM
2015-09-01 11:00:00,28.9,29.4,11:51 AM
2015-09-01 12:00:00,28.9,29.2,12:51 PM
2015-09-01 13:00:00,31.1,31.3,1:51 PM
2015-09-01 14:00:00,31.7,31.7,2:51 PM
2015-09-01 15:00:00,30.0,30.5,3:51 PM
2015-09-01 16:00:00,29.4,30.1,4:51 PM
2015-09-01 17:00:00,28.9,29.4,5:51 PM
2015-09-01 18:00:00,27.2,27.9,6:51 PM
2015-09-01 19:00:00,26.1,17.2,7:51 PM
2015-09-01 20:00:00,26.1,17.8,8:51 PM
2015-09-01 21:00:00,25.6,17.2,9:51 PM
2015-09-01 22:00:00,25.6,17.2,10:51 PM
2015-09-01 23:00:00,25.6,16.7,11:51 PM
2015-09-02 00:00:00,25.0,15.6,12:51 AM
2015-09-02 01:00:00,25.0,16.7,1:51 AM
2015-09-02 02:00:00,24.4,17.8,2:51 AM
2015-09-02 03:00:00,23.9,17.8,3:51 AM
2015-09-02 04:00:00,23.9,18.3,4:51 AM
2015-09-02 05:00:00,23.3,18.3,5:51 AM
2015-09-02 06:00:00,23.9,18.3,6:51 AM
2015-09-02 07:00:00,25.6,18.9,7:51 AM
2015-09-02 08:00:00,26.1,18.3,8:51 AM
2015-09-02 09:00:00,27.8,29.0,9:51 AM
2015-09-02 10:00:00,29.4,30.6,10:51 AM
2015-09-02 11:00:00,30.6,31.8,11:51 AM
2015-09-02 12:00:00,32.2,32.9,12:51 PM
2015-09-02 13:00:00,32.2,32.9,1:51 PM
2015-09-02 14:00:00,31.7,33.4,2:51 PM
2015-09-02 15:00:00,31.7,32.8,3:51 PM
2015-09-02 16:00:00,30.0,30.7,4:51 PM
2015-09-02 17:00:00,28.9,29.7,5:51 PM
2015-09-02 18:00:00,28.3,29.1,6:51 PM
2015-09-02 19:00:00,27.2,28.2,7:51 PM
2015-09-02 20:00:00,26.7,27.8,8:51 PM
2015-09-02 21:00:00,26.1,20.0,9:51 PM
2015-09-02 22:00:00,25.6,20.6,10:51 PM
2015-09-02 23:00:00,26.1,21.1,11:51 PM
2015-09-03 00:00:00,25.6,21.1,12:51 AM
2015-09-03 01:00:00,25.6,21.1,1:51 AM
2015-09-03 02:00:00,25.6,20.0,2:51 AM
2015-09-03 03:00:00,25.0,18.9,3:51 AM
2015-09-03 04:00:00,24.4,18.3,4:51 AM
2015-09-03 05:00:00,23.9,17.8,5:51 AM
2015-09-03 06:00:00,23.9,17.8,6:51 AM
2015-09-03 07:00:00,24.4,18.3,7:51 AM
2015-09-03 08:00:00,25.6,18.3,8:51 AM
2015-09-03 09:00:00,27.2,28.0,9:51 AM
2015-09-03 10:00:00,28.9,29.7,10:51 AM
2015-09-03 11:00:00,31.1,31.8,11:51 AM
2015-09-03 12:00:00,32.2,32.6,12:51 PM
2015-09-03 13:00:00,33.3,33.8,1:51 PM
2015-09-03 14:00:00,33.3,33.2,2:51 PM
2015-09-03 15:00:00,33.9,33.0,3:51 PM
2015-09-03 16:00:00,33.3,32.4,4:51 PM
2015-09-03 17:00:00,32.8,32.4,5:51 PM
2015-09-03 18:00:00,30.6,30.3,6:51 PM
2015-09-03 19:00:00,29.4,29.9,7:51 PM
2015-09-03 20:00:00,28.9,29.7,8:51 PM
2015-09-03 21:00:00,28.3,29.2,9:51 PM
2015-09-03 22:00:00,27.8,29.0,10:51 PM
2015-09-03 23:00:00,27.8,28.8,11:51 PM
2015-09-04 00:00:00,27.2,28.2,12:51 AM
2015-09-04 01:00:00,27.2,28.3,1:51 AM
2015-09-04 02:00:00,26.7,27.7,2:51 AM
2015-09-04 03:00:00,25.6,18.3,3:51 AM
2015-09-04 04:00:00,25.0,18.9,4:51 AM
2015-09-04 05:00:00,25.0,18.9,5:51 AM
2015-09-04 06:00:00,25.0,18.3,6:51 AM
2015-09-04 07:00:00,25.6,18.9,7:51 AM
2015-09-04 08:00:00,26.1,19.4,8:51 AM
2015-09-04 09:00:00,26.7,28.0,9:51 AM
2015-09-04 10:00:00,26.1,19.4,10:51 AM
2015-09-04 11:00:00,26.7,27.8,11:26 AM
2015-09-04 12:00:00,27.8,29.2,12:51 PM
2015-09-04 13:00:00,27.0,28.2,1:46 PM
2015-09-04 14:00:00,28.9,29.9,2:51 PM
2015-09-04 15:00:00,28.9,29.7,3:51 PM
2015-09-04 16:00:00,28.3,28.7,4:51 PM
2015-09-04 17:00:00,27.8,28.3,5:51 PM
2015-09-04 18:00:00,27.2,27.9,6:51 PM
2015-09-04 19:00:00,26.1,17.8,7:51 PM
2015-09-04 20:00:00,24.4,16.7,8:51 PM
2015-09-04 21:00:00,24.4,16.1,9:51 PM
2015-09-04 22:00:00,23.9,15.6,10:51 PM
2015-09-04 23:00:00,22.8,16.1,11:51 PM
2015-09-05 00:00:00,22.8,16.7,12:51 AM
2015-09-05 01:00:00,21.7,16.1,1:51 AM
2015-09-05 02:00:00,21.7,15.6,2:51 AM
2015-09-05 03:00:00,21.7,15.6,3:03 AM
2015-09-05 04:00:00,20.0,15.6,4:51 AM
2015-09-05 05:00:00,20.0,15.6,5:19 AM
2015-09-05 06:00:00,20.0,15.6,6:34 AM
2015-09-05 07:00:00,20.6,14.4,7:51 AM
2015-09-05 08:00:00,21.1,13.9,8:51 AM
2015-09-05 09:00:00,22.2,13.9,9:51 AM
2015-09-05 10:00:00,22.8,12.2,10:51 AM
2015-09-05 11:00:00,24.4,11.7,11:51 AM
2015-09-05 12:00:00,26.1,9.4,12:51 PM
2015-09-05 13:00:00,27.2,5.0,1:51 PM
2015-09-05 14:00:00,28.3,8.9,2:51 PM
2015-09-05 15:00:00,27.8,10.0,3:51 PM
2015-09-05 16:00:00,25.6,15.0,4:51 PM
2015-09-05 17:00:00,25.0,15.0,5:51 PM
2015-09-05 18:00:00,23.3,15.0,6:51 PM
2015-09-05 19:00:00,22.2,13.9,7:51 PM
2015-09-05 20:00:00,21.7,13.9,8:51 PM
2015-09-05 21:00:00,21.1,12.2,9:51 PM
2015-09-05 22:00:00,21.1,12.8,10:51 PM
2015-09-05 23:00:00,20.6,13.3,11:51 PM
2015-09-06 00:00:00,20.0,13.9,12:51 AM
2015-09-06 01:00:00,20.6,13.9,1:51 AM
2015-09-06 02:00:00,20.0,13.9,2:51 AM
2015-09-06 03:00:00,19.4,14.4,3:51 AM
2015-09-06 04:00:00,18.9,14.4,4:51 AM
2015-09-06 05:00:00,18.9,14.4,5:51 AM
2015-09-06 06:00:00,19.4,14.4,6:51 AM
2015-09-06 07:00:00,20.6,14.4,7:51 AM
2015-09-06 08:00:00,21.7,13.9,8:51 AM
2015-09-06 09:00:00,23.3,13.9,9:51 AM
2015-09-06 10:00:00,26.1,14.4,10:51 AM
2015-09-06 11:00:00,27.8,27.8,11:51 AM
2015-09-06 12:00:00,29.4,29.0,12:51 PM
2015-09-06 13:00:00,30.0,29.5,1:51 PM
2015-09-06 14:00:00,28.9,28.0,2:51 PM
2015-09-06 15:00:00,27.8,27.4,3:51 PM
2015-09-06 16:00:00,27.8,11.1,4:51 PM
2015-09-06 17:00:00,26.7,10.0,5:51 PM
2015-09-06 18:00:00,25.6,10.0,6:51 PM
2015-09-06 19:00:00,24.4,10.6,7:51 PM
2015-09-06 20:00:00,23.3,11.7,8:51 PM
2015-09-06 21:00:00,23.3,13.3,9:51 PM
2015-09-06 22:00:00,22.8,12.8,10:51 PM
2015-09-06 23:00:00,22.2,12.8,11:51 PM
2015-09-07 00:00:00,22.2,14.4,12:51 AM
2015-09-07 01:00:00,22.2,16.7,1:51 AM
2015-09-07 02:00:00,21.7,17.2,2:51 AM
2015-09-07 03:00:00,21.7,17.8,3:51 AM
2015-09-07 04:00:00,21.7,17.8,4:51 AM
2015-09-07 05:00:00,21.1,17.8,5:51 AM
2015-09-07 06:00:00,21.1,17.8,6:51 AM
2015-09-07 07:00:00,21.7,17.8,7:29 AM
2015-09-07 08:00:00,23.3,16.7,8:51 AM
2015-09-07 09:00:00,25.6,15.0,9:51 AM
2015-09-07 10:00:00,27.2,27.3,10:51 AM
2015-09-07 11:00:00,31.1,30.4,11:51 AM
2015-09-07 12:00:00,31.7,31.0,12:51 PM
2015-09-07 13:00:00,32.8,32.0,1:51 PM
2015-09-07 14:00:00,32.8,32.4,2:51 PM
2015-09-07 15:00:00,32.2,32.0,3:51 PM
2015-09-07 16:00:00,30.6,31.3,4:51 PM
2015-09-07 17:00:00,30.0,30.9,5:51 PM
2015-09-07 18:00:00,28.3,29.4,6:51 PM
2015-09-07 19:00:00,27.8,28.8,7:51 PM
2015-09-07 20:00:00,27.8,28.8,8:51 PM
2015-09-07 21:00:00,28.3,28.9,9:51 PM
2015-09-07 22:00:00,27.8,28.4,10:51 PM
2015-09-07 23:00:00,27.2,27.7,11:51 PM
2015-09-08 00:00:00,27.2,27.7,12:51 AM
2015-09-08 01:00:00,26.1,16.7,1:51 AM
2015-09-08 02:00:00,25.6,17.2,2:51 AM
2015-09-08 03:00:00,25.0,17.2,3:51 AM
2015-09-08 04:00:00,25.0,17.2,4:51 AM
2015-09-08 05:00:00,25.0,17.8,5:51 AM
2015-09-08 06:00:00,24.4,17.8,6:51 AM
2015-09-08 07:00:00,25.0,18.3,7:51 AM
2015-09-08 08:00:00,26.1,18.3,8:51 AM
2015-09-08 09:00:00,28.3,29.2,9:51 AM
2015-09-08 10:00:00,30.0,30.7,10:51 AM
2015-09-08 11:00:00,33.3,34.0,11:51 AM
2015-09-08 12:00:00,34.4,35.3,12:51 PM
2015-09-08 13:00:00,35.6,35.8,1:51 PM
2015-09-08 14:00:00,35.6,36.8,2:51 PM
2015-09-08 15:00:00,34.4,35.6,3:51 PM
2015-09-08 16:00:00,32.2,33.6,4:51 PM
2015-09-08 17:00:00,31.7,33.4,5:51 PM
2015-09-08 18:00:00,30.6,32.5,6:51 PM
2015-09-08 19:00:00,28.9,31.0,7:51 PM
2015-09-08 20:00:00,28.9,31.0,8:51 PM
2015-09-08 21:00:00,28.9,30.3,9:51 PM
2015-09-08 22:00:00,28.3,29.4,10:51 PM
2015-09-08 23:00:00,27.8,28.8,11:51 PM
2015-09-09 00:00:00,26.7,27.8,12:51 AM
2015-09-09 01:00:00,26.1,19.4,1:51 AM
2015-09-09 02:00:00,25.0,19.4,2:51 AM
2015-09-09 03:00:00,25.6,19.4,3:51 AM
2015-09-09 04:00:00,25.0,20.6,4:51 AM
2015-09-09 05:00:00,25.0,21.1,5:51 AM
2015-09-09 06:00:00,25.0,21.1,6:38 AM
2015-09-09 07:00:00,25.6,21.1,7:51 AM
2015-09-09 08:00:00,26.7,28.4,8:51 AM
2015-09-09 09:00:00,27.8,29.9,9:51 AM
2015-09-09 10:00:00,29.4,31.9,10:51 AM
2015-09-09 11:00:00,31.1,33.9,11:21 AM
2015-09-09 12:00:00,31.1,33.9,12:21 PM
2015-09-09 13:00:00,31.7,34.5,1:51 PM
2015-09-09 14:00:00,31.1,33.9,2:51 PM
2015-09-09 15:00:00,29.4,31.9,3:51 PM
2015-09-09 16:00:00,26.7,28.4,4:51 PM
2015-09-09 17:00:00,27.8,29.2,5:51 PM
2015-09-09 18:00:00,27.8,29.9,6:51 PM
2015-09-09 19:00:00,26.7,28.6,7:51 PM
2015-09-09 20:00:00,27.8,30.4,8:51 PM
2015-09-09 21:00:00,27.8,30.4,9:51 PM
2015-09-09 22:00:00,27.2,29.4,10:51 PM
2015-09-09 23:00:00,27.8,29.9,11:51 PM
2015-09-10 00:00:00,27.2,29.1,12:01 AM
2015-09-10 01:00:00,26.1,20.0,1:02 AM
2015-09-10 02:00:00,23.3,21.7,2:06 AM
2015-09-10 03:00:00,22.8,21.1,3:38 AM
2015-09-10 04:00:00,22.8,21.1,4:00 AM
2015-09-10 05:00:00,22.2,20.0,5:51 AM
2015-09-10 06:00:00,22.2,20.0,6:51 AM
2015-09-10 07:00:00,21.7,20.0,7:51 AM
2015-09-10 08:00:00,22.2,20.0,8:18 AM
2015-09-10 09:00:00,22.8,20.6,9:43 AM
2015-09-10 10:00:00,23.3,20.6,10:44 AM
2015-09-10 11:00:00,23.3,21.1,11:51 AM
2015-09-10 12:00:00,24.4,21.1,12:51 PM
2015-09-10 13:00:00,23.9,20.6,1:51 PM
2015-09-10 14:00:00,24.4,21.1,2:51 PM
2015-09-10 15:00:00,23.3,21.1,3:35 PM
2015-09-10 16:00:00,23.3,21.1,4:04 PM
2015-09-10 17:00:00,22.8,20.6,5:51 PM
2015-09-10 18:00:00,22.8,21.1,6:11 PM
2015-09-10 19:00:00,22.8,21.1,7:23 PM
2015-09-10 20:00:00,22.8,20.6,8:15 PM
2015-09-10 21:00:00,22.2,20.6,9:00 PM
2015-09-10 22:00:00,22.2,20.6,10:12 PM
2015-09-10 23:00:00,21.7,20.0,11:26 PM
2015-09-11 00:00:00,21.1,19.4,12:51 AM
2015-09-11 01:00:00,20.6,18.3,1:51 AM
2015-09-11 02:00:00,20.6,17.8,2:31 AM
2015-09-11 03:00:00,20.0,18.0,3:49 AM
2015-09-11 04:00:00,19.4,17.2,4:17 AM
2015-09-11 05:00:00,19.4,16.7,5:51 AM
2015-09-11 06:00:00,19.4,16.1,6:14 AM
2015-09-11 07:00:00,20.0,16.7,7:51 AM
2015-09-11 08:00:00,20.6,15.6,8:51 AM
2015-09-11 09:00:00,20.6,16.1,9:51 AM
2015-09-11 10:00:00,21.1,16.1,10:51 AM
2015-09-11 11:00:00,22.2,16.1,11:51 AM
2015-09-11 12:00:00,24.4,16.1,12:41 PM
2015-09-11 13:00:00,26.1,15.6,1:51 PM
2015-09-11 14:00:00,26.1,15.6,2:51 PM
2015-09-11 15:00:00,26.1,15.6,3:51 PM
2015-09-11 16:00:00,26.7,27.0,4:51 PM
2015-09-11 17:00:00,26.1,15.0,5:51 PM
2015-09-11 18:00:00,24.4,15.0,6:51 PM
2015-09-11 19:00:00,24.4,14.4,7:51 PM
2015-09-11 20:00:00,23.9,15.0,8:51 PM
2015-09-11 21:00:00,23.9,15.0,9:51 PM
2015-09-11 22:00:00,23.9,15.0,10:51 PM
2015-09-11 23:00:00,23.3,16.7,11:51 PM
2015-09-12 00:00:00,22.8,17.2,12:51 AM
2015-09-12 01:00:00,22.2,17.2,1:51 AM
2015-09-12 02:00:00,21.7,17.8,2:51 AM
2015-09-12 03:00:00,21.7,18.3,3:51 AM
2015-09-12 04:00:00,21.1,18.3,4:51 AM
2015-09-12 05:00:00,21.1,17.8,5:51 AM
2015-09-12 06:00:00,21.7,17.8,6:51 AM
2015-09-12 07:00:00,22.2,18.3,7:51 AM
2015-09-12 08:00:00,23.3,18.3,8:51 AM
2015-09-12 09:00:00,24.4,18.3,9:08 AM
2015-09-12 10:00:00,25.0,18.3,10:01 AM
2015-09-12 11:00:00,25.0,17.2,11:51 AM
2015-09-12 12:00:00,25.6,16.7,12:51 PM
2015-09-12 13:00:00,25.0,16.7,1:51 PM
2015-09-12 14:00:00,25.0,17.8,2:44 PM
2015-09-12 15:00:00,24.4,17.2,3:15 PM
2015-09-12 16:00:00,24.4,17.2,4:06 PM
2015-09-12 17:00:00,23.3,18.3,5:51 PM
2015-09-12 18:00:00,23.3,18.3,6:10 PM
2015-09-12 19:00:00,22.8,19.4,7:51 PM
2015-09-12 20:00:00,22.2,20.0,8:14 PM
2015-09-12 21:00:00,22.2,20.0,9:51 PM
2015-09-12 22:00:00,22.2,20.0,10:51 PM
2015-09-12 23:00:00,22.2,20.0,11:23 PM
2015-09-13 00:00:00,22.2,20.0,12:51 AM
2015-09-13 01:00:00,22.2,20.0,1:17 AM
2015-09-13 02:00:00,21.7,19.4,2:51 AM
2015-09-13 03:00:00,21.7,20.0,3:09 AM
2015-09-13 04:00:00,21.7,19.4,4:02 AM
2015-09-13 05:00:00,21.1,18.3,5:18 AM
2015-09-13 06:00:00,20.0,17.8,6:51 AM
2015-09-13 07:00:00,20.6,17.2,7:51 AM
2015-09-13 08:00:00,20.6,17.8,8:12 AM
2015-09-13 09:00:00,20.6,16.1,9:09 AM
2015-09-13 10:00:00,23.3,16.1,10:51 AM
2015-09-13 11:00:00,24.4,13.9,11:51 AM
2015-09-13 12:00:00,25.6,13.9,12:51 PM
2015-09-13 13:00:00,25.6,13.3,1:51 PM
2015-09-13 14:00:00,24.4,12.8,2:51 PM
2015-09-13 15:00:00,23.3,11.7,3:51 PM
2015-09-13 16:00:00,20.0,15.0,4:08 PM
2015-09-13 17:00:00,20.6,13.9,5:51 PM
2015-09-13 18:00:00,21.1,12.8,6:51 PM
2015-09-13 19:00:00,20.0,10.6,7:51 PM
2015-09-13 20:00:00,19.4,9.4,8:51 PM
2015-09-13 21:00:00,18.3,9.4,9:51 PM
2015-09-13 22:00:00,17.8,10.0,10:51 PM
2015-09-13 23:00:00,17.2,9.4,11:51 PM
2015-09-14 00:00:00,16.7,8.3,12:51 AM
2015-09-14 01:00:00,16.1,8.3,1:51 AM
2015-09-14 02:00:00,15.6,7.8,2:51 AM
2015-09-14 03:00:00,15.0,7.8,3:51 AM
2015-09-14 04:00:00,15.0,7.8,4:51 AM
2015-09-14 05:00:00,15.0,7.8,5:51 AM
2015-09-14 06:00:00,15.0,7.8,6:51 AM
2015-09-14 07:00:00,15.0,8.3,7:51 AM
2015-09-14 08:00:00,16.1,8.3,8:51 AM
2015-09-14 09:00:00,18.3,8.3,9:51 AM
2015-09-14 10:00:00,20.0,8.3,10:51 AM
2015-09-14 11:00:00,22.2,7.8,11:51 AM
2015-09-14 12:00:00,22.8,7.2,12:51 PM
2015-09-14 13:00:00,23.3,7.2,1:51 PM
2015-09-14 14:00:00,23.9,8.3,2:51 PM
2015-09-14 15:00:00,24.4,7.8,3:51 PM
2015-09-14 16:00:00,23.9,7.8,4:51 PM
2015-09-14 17:00:00,23.3,8.3,5:51 PM
2015-09-14 18:00:00,22.8,7.2,6:51 PM
2015-09-14 19:00:00,22.2,7.2,7:51 PM
2015-09-14 20:00:00,21.1,7.2,8:51 PM
2015-09-14 21:00:00,20.6,7.8,9:51 PM
2015-09-14 22:00:00,20.0,7.2,10:51 PM
2015-09-14 23:00:00,20.0,7.8,11:51 PM
2015-09-15 00:00:00,19.4,7.8,12:51 AM
2015-09-15 01:00:00,19.4,8.3,1:51 AM
2015-09-15 02:00:00,17.8,8.9,2:51 AM
2015-09-15 03:00:00,17.8,8.9,3:51 AM
2015-09-15 04:00:00,17.2,8.9,4:51 AM
2015-09-15 05:00:00,18.3,8.3,5:51 AM
2015-09-15 06:00:00,17.8,8.3,6:51 AM
2015-09-15 07:00:00,17.8,8.9,7:51 AM
2015-09-15 08:00:00,18.9,9.4,8:51 AM
2015-09-15 09:00:00,21.1,9.4,9:51 AM
2015-09-15 10:00:00,23.3,8.9,10:51 AM
2015-09-15 11:00:00,25.6,9.4,11:51 AM
2015-09-15 12:00:00,26.7,10.6,12:51 PM
2015-09-15 13:00:00,27.8,10.0,1:51 PM
2015-09-15 14:00:00,28.3,8.9,2:51 PM
2015-09-15 15:00:00,27.8,11.1,3:51 PM
2015-09-15 16:00:00,27.8,9.4,4:51 PM
2015-09-15 17:00:00,27.2,11.1,5:51 PM
2015-09-15 18:00:00,26.1,9.4,6:51 PM
2015-09-15 19:00:00,25.0,10.6,7:51 PM
2015-09-15 20:00:00,24.4,10.0,8:51 PM
2015-09-15 21:00:00,23.9,10.6,9:51 PM
2015-09-15 22:00:00,22.8,11.1,10:51 PM
2015-09-15 23:00:00,22.8,10.6,11:51 PM
2015-09-16 00:00:00,22.8,10.0,12:51 AM
2015-09-16 01:00:00,22.2,11.1,1:51 AM
2015-09-16 02:00:00,20.6,11.7,2:51 AM
2015-09-16 03:00:00,19.4,12.2,3:51 AM
2015-09-16 04:00:00,19.4,12.2,4:51 AM
2015-09-16 05:00:00,18.9,12.2,5:51 AM
2015-09-16 06:00:00,18.9,13.3,6:51 AM
2015-09-16 07:00:00,20.0,13.9,7:51 AM
2015-09-16 08:00:00,21.7,13.9,8:51 AM
2015-09-16 09:00:00,23.9,13.9,9:51 AM
2015-09-16 10:00:00,25.6,13.9,10:51 AM
2015-09-16 11:00:00,27.8,27.4,11:51 AM
2015-09-16 12:00:00,28.9,11.1,12:51 PM
2015-09-16 13:00:00,29.4,28.4,1:51 PM
2015-09-16 14:00:00,30.6,11.1,2:51 PM
2015-09-16 15:00:00,30.6,10.6,3:51 PM
2015-09-16 16:00:00,29.4,28.5,4:51 PM
2015-09-16 17:00:00,28.3,27.7,5:51 PM
2015-09-16 18:00:00,26.7,26.8,6:51 PM
2015-09-16 19:00:00,25.6,13.3,7:51 PM
2015-09-16 20:00:00,24.4,12.2,8:51 PM
2015-09-16 21:00:00,23.9,13.3,9:51 PM
2015-09-16 22:00:00,23.3,13.3,10:51 PM
2015-09-16 23:00:00,23.3,12.8,11:51 PM
2015-09-17 00:00:00,23.3,12.8,12:51 AM
2015-09-17 01:00:00,22.8,13.3,1:51 AM
2015-09-17 02:00:00,21.7,13.9,2:51 AM
2015-09-17 03:00:00,21.1,13.3,3:51 AM
2015-09-17 04:00:00,21.1,14.4,4:51 AM
2015-09-17 05:00:00,21.1,13.3,5:51 AM
2015-09-17 06:00:00,20.6,13.3,6:51 AM
2015-09-17 07:00:00,21.1,14.4,7:51 AM
2015-09-17 08:00:00,22.8,14.4,8:51 AM
2015-09-17 09:00:00,24.4,13.9,9:51 AM
2015-09-17 10:00:00,26.7,26.8,10:51 AM
2015-09-17 11:00:00,28.9,28.1,11:51 AM
2015-09-17 12:00:00,30.0,28.9,12:51 PM
2015-09-17 13:00:00,30.6,29.4,1:51 PM
2015-09-17 14:00:00,31.1,10.6,2:51 PM
2015-09-17 15:00:00,31.1,11.1,3:51 PM
2015-09-17 16:00:00,28.9,28.3,4:51 PM
2015-09-17 17:00:00,27.2,27.1,5:51 PM
2015-09-17 18:00:00,25.6,13.3,6:51 PM
2015-09-17 19:00:00,25.0,12.8,7:51 PM
2015-09-17 20:00:00,25.0,12.2,8:51 PM
2015-09-17 21:00:00,23.9,12.8,9:51 PM
2015-09-17 22:00:00,24.4,11.1,10:51 PM
2015-09-17 23:00:00,23.9,12.2,11:51 PM
2015-09-18 00:00:00,23.3,11.7,12:51 AM
2015-09-18 01:00:00,22.2,12.8,1:51 AM
2015-09-18 02:00:00,21.7,12.8,2:51 AM
2015-09-18 03:00:00,21.1,12.8,3:51 AM
2015-09-18 04:00:00,20.6,13.3,4:51 AM
2015-09-18 05:00:00,20.6,13.3,5:51 AM
2015-09-18 06:00:00,20.0,13.9,6:51 AM
2015-09-18 07:00:00,21.1,13.9,7:51 AM
2015-09-18 08:00:00,22.8,13.9,8:51 AM
2015-09-18 09:00:00,25.0,13.3,9:51 AM
2015-09-18 10:00:00,26.7,26.7,10:51 AM
2015-09-18 11:00:00,28.3,27.9,11:51 AM
2015-09-18 12:00:00,29.4,28.7,12:51 PM
2015-09-18 13:00:00,30.0,29.3,1:51 PM
2015-09-18 14:00:00,29.4,28.5,2:51 PM
2015-09-18 15:00:00,28.9,28.0,3:51 PM
2015-09-18 16:00:00,27.8,27.3,4:51 PM
2015-09-18 17:00:00,26.1,11.1,5:51 PM
2015-09-18 18:00:00,25.0,12.2,6:51 PM
2015-09-18 19:00:00,23.9,12.2,7:51 PM
2015-09-18 20:00:00,23.3,15.6,8:51 PM
2015-09-18 21:00:00,22.8,14.4,9:51 PM
2015-09-18 22:00:00,22.8,15.6,10:51 PM
2015-09-18 23:00:00,22.8,15.6,11:51 PM
2015-09-19 00:00:00,22.2,15.0,12:51 AM
2015-09-19 01:00:00,21.1,15.0,1:51 AM
